Date_ID,Month,Year,Day,Day Type,Christmas Period,Easter Period
2330,9,2005,Sunday,Weekend,No,No
2331,9,2005,Thursday,Weekday,No,No
2332,9,2005,Tuesday,Weekday,No,No
2333,9,2005,Wednesday,Weekday,No,No
2334,8,2005,Friday,Weekday,No,No
2335,8,2005,Friday,Weekend,No,No
2336,8,2005,Monday,Weekend,No,No
2337,8,2005,Monday,Weekday,No,No
2338,8,2005,Saturday,Weekend,No,No
2339,8,2005,Sunday,Weekend,No,No
2340,8,2005,Thursday,Weekday,No,No
2341,8,2005,Tuesday,Weekday,No,No
2342,8,2005,Wednesday,Weekday,No,No
2343,7,2005,Friday,Weekday,No,No
2344,7,2005,Friday,Weekend,No,No
2345,7,2005,Monday,Weekday,No,No
2346,7,2005,Saturday,Weekend,No,No
2347,7,2005,Sunday,Weekend,No,No
2348,7,2005,Thursday,Weekday,No,No
2349,7,2005,Tuesday,Weekday,No,No
2350,7,2005,Wednesday,Weekday,No,No
2351,6,2005,Friday,Weekday,No,No
2352,6,2005,Friday,Weekend,No,No
2353,6,2005,Monday,Weekday,No,No
2354,6,2005,Saturday,Weekend,No,No
2355,6,2005,Sunday,Weekend,No,No
2356,6,2005,Thursday,Weekday,No,No
2357,6,2005,Tuesday,Weekday,No,No
2358,6,2005,Wednesday,Weekday,No,No
2359,5,2005,Friday,Weekday,No,No
2360,5,2005,Friday,Weekend,No,No
2361,5,2005,Monday,Weekend,No,No
2362,5,2005,Monday,Weekday,No,No
2363,5,2005,Saturday,Weekend,No,No
2364,5,2005,Sunday,Weekend,No,No
2365,5,2005,Thursday,Weekday,No,No
2366,5,2005,Tuesday,Weekday,No,No
2367,5,2005,Wednesday,Weekday,No,No
2368,4,2005,Friday,Weekday,No,No
2369,4,2005,Friday,Weekend,No,No
2370,4,2005,Monday,Weekend,No,No
2371,4,2005,Monday,Weekday,No,No
2372,4,2005,Saturday,Weekend,No,No
2373,4,2005,Sunday,Weekend,No,No
2374,4,2005,Thursday,Weekday,No,No
2375,4,2005,Tuesday,Weekday,No,No
2376,4,2005,Wednesday,Weekday,No,No
2377,3,2005,Friday,Weekday,No,No
2378,3,2005,Friday,Weekend,No,No
2379,3,2005,Monday,Weekend,No,No
2380,3,2005,Monday,Weekday,No,No
2381,3,2005,Saturday,Weekend,No,No
2382,3,2005,Sunday,Weekend,No,No
2383,3,2005,Thursday,Weekday,No,No
2384,3,2005,Tuesday,Weekday,No,No
2385,3,2005,Wednesday,Weekday,No,No
2386,2,2005,Friday,Weekday,No,No
2387,2,2005,Friday,Weekend,No,No
2388,2,2005,Monday,Weekend,No,No
2389,2,2005,Monday,Weekday,No,No
2390,2,2005,Saturday,Weekend,No,No
2391,2,2005,Sunday,Weekend,No,No
2392,2,2005,Thursday,Weekday,No,No
2393,2,2005,Tuesday,Weekday,No,No
2394,2,2005,Wednesday,Weekday,No,No
2395,1,2005,Friday,Weekday,No,No
2396,1,2005,Friday,Weekend,No,No
2397,1,2005,Monday,Weekend,No,No
2398,1,2005,Monday,Weekday,No,No
2399,1,2005,Monday,Weekday,Yes,No
2400,1,2005,Saturday,Weekend,Yes,No
2401,1,2005,Saturday,Weekend,No,No
2402,1,2005,Sunday,Weekend,No,No
2403,1,2005,Sunday,Weekend,Yes,No
2404,1,2005,Thursday,Weekday,No,No
2405,1,2005,Tuesday,Weekday,No,No
2406,1,2005,Wednesday,Weekday,No,No
2407,12,2004,Friday,Weekday,Yes,No
2408,12,2004,Friday,Weekday,No,No
2409,12,2004,Friday,Weekend,No,No
2410,12,2004,Friday,Weekend,Yes,No
2411,12,2004,Monday,Weekend,No,No
2412,12,2004,Monday,Weekday,No,No
2413,12,2004,Saturday,Weekend,No,No
2414,12,2004,Saturday,Weekend,Yes,No
2415,12,2004,Sunday,Weekend,No,No
2416,12,2004,Sunday,Weekend,Yes,No
2417,12,2004,Thursday,Weekday,Yes,No
2418,12,2004,Thursday,Weekday,No,No
2419,12,2004,Tuesday,Weekday,No,No
2420,12,2004,Tuesday,Weekday,Yes,No
2421,12,2004,Wednesday,Weekday,No,No
2422,12,2004,Wednesday,Weekday,Yes,No
2423,11,2004,Friday,Weekday,No,No
2424,11,2004,Friday,Weekend,No,No
2425,11,2004,Monday,Weekend,No,No
2426,11,2004,Monday,Weekday,No,No
2427,11,2004,Saturday,Weekend,No,No
2428,11,2004,Sunday,Weekend,No,No
2429,11,2004,Thursday,Weekday,No,No
2430,11,2004,Tuesday,Weekday,No,No
2431,11,2004,Wednesday,Weekday,No,No
2432,10,2004,Friday,Weekday,No,No
2433,10,2004,Friday,Weekend,No,No
2434,10,2004,Monday,Weekday,No,No
2435,10,2004,Saturday,Weekend,No,No
2436,10,2004,Sunday,Weekend,No,No
2437,10,2004,Thursday,Weekday,No,No
2438,10,2004,Tuesday,Weekday,No,No
2439,10,2004,Wednesday,Weekday,No,No
2440,9,2004,Friday,Weekday,No,No
2441,9,2004,Friday,Weekend,No,No
2442,9,2004,Monday,Weekend,No,No
2443,9,2004,Monday,Weekday,No,No
2444,9,2004,Saturday,Weekend,No,No
2445,9,2004,Sunday,Weekend,No,No
2446,9,2004,Thursday,Weekday,No,No
2447,9,2004,Tuesday,Weekday,No,No
2448,9,2004,Wednesday,Weekday,No,No
2449,8,2004,Friday,Weekday,No,No
2450,8,2004,Friday,Weekend,No,No
2451,8,2004,Monday,Weekend,No,No
2452,8,2004,Monday,Weekday,No,No
2453,8,2004,Saturday,Weekend,No,No
2454,8,2004,Sunday,Weekend,No,No
2455,8,2004,Thursday,Weekday,No,No
2456,8,2004,Tuesday,Weekday,No,No
2457,8,2004,Wednesday,Weekday,No,No
2458,7,2004,Friday,Weekday,No,No
2459,7,2004,Friday,Weekend,No,No
2460,7,2004,Monday,Weekend,No,No
2461,7,2004,Monday,Weekday,No,No
2462,7,2004,Saturday,Weekend,No,No
2463,7,2004,Sunday,Weekend,No,No
2464,7,2004,Thursday,Weekday,No,No
2465,7,2004,Tuesday,Weekday,No,No
2466,7,2004,Wednesday,Weekday,No,No
2467,6,2004,Friday,Weekday,No,No
2468,6,2004,Friday,Weekend,No,No
2469,6,2004,Monday,Weekday,No,No
2470,6,2004,Saturday,Weekend,No,No
2471,6,2004,Sunday,Weekend,No,No
2472,6,2004,Thursday,Weekday,No,No
2473,6,2004,Tuesday,Weekday,No,No
2474,6,2004,Wednesday,Weekday,No,No
2475,5,2004,Friday,Weekday,No,No
2476,5,2004,Friday,Weekend,No,No
2477,5,2004,Monday,Weekend,No,No
2478,5,2004,Monday,Weekday,No,No
2479,5,2004,Saturday,Weekend,No,No
2480,5,2004,Sunday,Weekend,No,No
2481,5,2004,Thursday,Weekday,No,No
2482,5,2004,Tuesday,Weekday,No,No
2483,5,2004,Wednesday,Weekday,No,No
2484,4,2004,Friday,Weekday,No,No
2485,4,2004,Friday,Weekend,No,No
2486,4,2004,Monday,Weekday,No,No
2487,4,2004,Saturday,Weekend,No,No
2488,4,2004,Sunday,Weekend,No,No
2489,4,2004,Thursday,Weekday,No,No
2490,4,2004,Tuesday,Weekday,No,No
2491,4,2004,Wednesday,Weekday,No,No
2492,3,2004,Friday,Weekday,No,No
2493,3,2004,Friday,Weekend,No,No
2494,3,2004,Monday,Weekend,No,No
2495,3,2004,Monday,Weekday,No,No
2496,3,2004,Saturday,Weekend,No,No
2497,3,2004,Sunday,Weekend,No,No
2498,3,2004,Thursday,Weekday,No,No
2499,3,2004,Tuesday,Weekday,No,No
2500,3,2004,Wednesday,Weekday,No,No
2501,2,2004,Friday,Weekday,No,No
2502,2,2004,Friday,Weekend,No,No
2503,2,2004,Monday,Weekday,No,No
2504,2,2004,Saturday,Weekend,No,No
2505,2,2004,Sunday,Weekend,No,No
2506,2,2004,Thursday,Weekday,No,No
2507,2,2004,Tuesday,Weekday,No,No
2508,2,2004,Wednesday,Weekday,No,No
2509,1,2004,Friday,Weekday,No,No
2510,1,2004,Friday,Weekday,Yes,No
2511,1,2004,Friday,Weekend,No,No
2512,1,2004,Friday,Weekend,Yes,No
2513,1,2004,Monday,Weekday,No,No
2514,1,2004,Saturday,Weekend,No,No
2515,1,2004,Saturday,Weekend,Yes,No
2516,1,2004,Sunday,Weekend,No,No
2517,1,2004,Thursday,Weekday,Yes,No
2518,1,2004,Thursday,Weekday,No,No
2519,1,2004,Tuesday,Weekday,No,No
2520,1,2004,Wednesday,Weekday,No,No
2521,12,2003,Friday,Weekday,No,No
2522,12,2003,Friday,Weekday,Yes,No
2523,12,2003,Friday,Weekend,Yes,No
2524,12,2003,Friday,Weekend,No,No
2525,12,2003,Monday,Weekend,No,No
2526,12,2003,Monday,Weekend,Yes,No
2527,12,2003,Monday,Weekday,No,No
2528,12,2003,Monday,Weekday,Yes,No
2529,12,2003,Saturday,Weekend,No,No
2530,12,2003,Saturday,Weekend,Yes,No
2531,12,2003,Sunday,Weekend,No,No
2532,12,2003,Sunday,Weekend,Yes,No
2533,12,2003,Thursday,Weekday,No,No
2534,12,2003,Tuesday,Weekday,Yes,No
2535,12,2003,Tuesday,Weekday,No,No
2536,12,2003,Wednesday,Weekday,No,No
2537,12,2003,Wednesday,Weekday,Yes,No
2538,11,2003,Friday,Weekday,No,No
2539,11,2003,Friday,Weekend,No,No
2540,11,2003,Monday,Weekday,No,No
2541,11,2003,Saturday,Weekend,No,No
2542,11,2003,Sunday,Weekend,No,No
2543,11,2003,Thursday,Weekday,No,No
2544,11,2003,Tuesday,Weekday,No,No
2545,11,2003,Wednesday,Weekday,No,No
2546,10,2003,Friday,Weekday,No,No
2547,10,2003,Friday,Weekend,No,No
2548,10,2003,Monday,Weekday,No,No
2549,10,2003,Saturday,Weekend,No,No
2550,10,2003,Sunday,Weekend,No,No
2551,10,2003,Thursday,Weekday,No,No
2552,10,2003,Tuesday,Weekday,No,No
2553,10,2003,Wednesday,Weekday,No,No
2554,9,2003,Friday,Weekday,No,No
2555,9,2003,Friday,Weekend,No,No
2556,9,2003,Monday,Weekend,No,No
2557,9,2003,Monday,Weekday,No,No
2558,9,2003,Saturday,Weekend,No,No
2559,9,2003,Sunday,Weekend,No,No
2560,9,2003,Thursday,Weekday,No,No
2561,9,2003,Tuesday,Weekday,No,No
2562,9,2003,Wednesday,Weekday,No,No
2563,8,2003,Friday,Weekday,No,No
2564,8,2003,Friday,Weekend,No,No
2565,8,2003,Monday,Weekend,No,No
2566,8,2003,Monday,Weekday,No,No
2567,8,2003,Saturday,Weekend,No,No
2568,8,2003,Sunday,Weekend,No,No
2569,8,2003,Thursday,Weekday,No,No
2570,8,2003,Tuesday,Weekday,No,No
2571,8,2003,Wednesday,Weekday,No,No
2572,7,2003,Friday,Weekday,No,No
2573,7,2003,Friday,Weekend,No,No
2574,7,2003,Monday,Weekend,No,No
2575,7,2003,Monday,Weekday,No,No
2576,7,2003,Saturday,Weekend,No,No
2577,7,2003,Sunday,Weekend,No,No
2578,7,2003,Thursday,Weekday,No,No
2579,7,2003,Tuesday,Weekday,No,No
2580,7,2003,Wednesday,Weekday,No,No
2581,6,2003,Friday,Weekday,No,No
2582,6,2003,Friday,Weekend,No,No
2583,6,2003,Monday,Weekend,No,No
2584,6,2003,Monday,Weekday,No,No
2585,6,2003,Saturday,Weekend,No,No
2586,6,2003,Sunday,Weekend,No,No
2587,6,2003,Thursday,Weekday,No,No
2588,6,2003,Tuesday,Weekday,No,No
2589,6,2003,Wednesday,Weekday,No,No
2590,5,2003,Friday,Weekday,No,No
2591,5,2003,Friday,Weekend,No,No
2592,5,2003,Monday,Weekend,No,No
2593,5,2003,Monday,Weekday,No,No
2594,5,2003,Saturday,Weekend,No,No
2595,5,2003,Sunday,Weekend,No,No
2596,5,2003,Thursday,Weekday,No,No
2597,5,2003,Tuesday,Weekday,No,No
2598,5,2003,Wednesday,Weekday,No,No
2599,4,2003,Friday,Weekday,No,No
2600,4,2003,Friday,Weekend,No,No
2601,4,2003,Monday,Weekday,No,No
2602,4,2003,Saturday,Weekend,No,No
2603,4,2003,Sunday,Weekend,No,No
2604,4,2003,Thursday,Weekday,No,No
2605,4,2003,Tuesday,Weekday,No,No
2606,4,2003,Wednesday,Weekday,No,No
2607,3,2003,Friday,Weekday,No,No
2608,3,2003,Friday,Weekend,No,No
2609,3,2003,Monday,Weekend,No,No
2610,3,2003,Monday,Weekday,No,No
2611,3,2003,Saturday,Weekend,No,No
2612,3,2003,Sunday,Weekend,No,No
2613,3,2003,Thursday,Weekday,No,No
2614,3,2003,Tuesday,Weekday,No,No
2615,3,2003,Wednesday,Weekday,No,No
2616,2,2003,Friday,Weekday,No,No
2617,2,2003,Friday,Weekend,No,No
2618,2,2003,Monday,Weekend,No,No
2619,2,2003,Monday,Weekday,No,No
2620,2,2003,Saturday,Weekend,No,No
2621,2,2003,Sunday,Weekend,No,No
2622,2,2003,Thursday,Weekday,No,No
2623,2,2003,Tuesday,Weekday,No,No
2624,2,2003,Wednesday,Weekday,No,No
2625,1,2003,Friday,Weekday,No,No
2626,1,2003,Friday,Weekday,Yes,No
2627,1,2003,Friday,Weekend,No,No
2628,1,2003,Monday,Weekday,No,No
2629,1,2003,Saturday,Weekend,No,No
2630,1,2003,Sunday,Weekend,No,No
2631,1,2003,Thursday,Weekday,Yes,No
2632,1,2003,Thursday,Weekday,No,No
2633,1,2003,Tuesday,Weekday,No,No
2634,1,2003,Wednesday,Weekday,Yes,No
2635,1,2003,Wednesday,Weekday,No,No
2636,12,2002,Friday,Weekday,Yes,No
2637,12,2002,Friday,Weekday,No,No
2638,12,2002,Friday,Weekend,No,No
2639,12,2002,Friday,Weekend,Yes,No
2640,12,2002,Monday,Weekend,No,No
2641,12,2002,Monday,Weekday,No,No
2642,12,2002,Monday,Weekday,Yes,No
2643,12,2002,Saturday,Weekend,No,No
2644,12,2002,Saturday,Weekend,Yes,No
2645,12,2002,Sunday,Weekend,No,No
2646,12,2002,Sunday,Weekend,Yes,No
2647,12,2002,Thursday,Weekday,No,No
2648,12,2002,Thursday,Weekday,Yes,No
2649,12,2002,Tuesday,Weekday,No,No
2650,12,2002,Tuesday,Weekday,Yes,No
2651,12,2002,Wednesday,Weekday,Yes,No
2652,12,2002,Wednesday,Weekday,No,No
2653,11,2002,Friday,Weekday,No,No
2654,11,2002,Friday,Weekend,No,No
2655,11,2002,Monday,Weekend,No,No
2656,11,2002,Monday,Weekday,No,No
2657,11,2002,Saturday,Weekend,No,No
2658,11,2002,Sunday,Weekend,No,No
2659,11,2002,Thursday,Weekday,No,No
2660,11,2002,Tuesday,Weekday,No,No
2661,11,2002,Wednesday,Weekday,No,No
2662,10,2002,Friday,Weekday,No,No
2663,10,2002,Friday,Weekend,No,No
2664,10,2002,Monday,Weekend,No,No
2665,10,2002,Monday,Weekday,No,No
2666,10,2002,Saturday,Weekend,No,No
2667,10,2002,Sunday,Weekend,No,No
2668,10,2002,Thursday,Weekday,No,No
2669,10,2002,Tuesday,Weekday,No,No
2670,10,2002,Wednesday,Weekday,No,No
2671,9,2002,Friday,Weekday,No,No
2672,9,2002,Friday,Weekend,No,No
2673,9,2002,Monday,Weekend,No,No
2674,9,2002,Monday,Weekday,No,No
2675,9,2002,Saturday,Weekend,No,No
2676,9,2002,Sunday,Weekend,No,No
2677,9,2002,Thursday,Weekday,No,No
2678,9,2002,Tuesday,Weekday,No,No
2679,9,2002,Wednesday,Weekday,No,No
2680,8,2002,Friday,Weekday,No,No
2681,8,2002,Friday,Weekend,No,No
2682,8,2002,Monday,Weekend,No,No
2683,8,2002,Monday,Weekday,No,No
2684,8,2002,Saturday,Weekend,No,No
2685,8,2002,Sunday,Weekend,No,No
2686,8,2002,Thursday,Weekday,No,No
2687,8,2002,Tuesday,Weekday,No,No
2688,8,2002,Wednesday,Weekday,No,No
2689,7,2002,Friday,Weekday,No,No
2690,7,2002,Friday,Weekend,No,No
2691,7,2002,Monday,Weekend,No,No
2692,7,2002,Monday,Weekday,No,No
2693,7,2002,Saturday,Weekend,No,No
2694,7,2002,Sunday,Weekend,No,No
2695,7,2002,Thursday,Weekday,No,No
2696,7,2002,Tuesday,Weekday,No,No
2697,7,2002,Wednesday,Weekday,No,No
2698,6,2002,Friday,Weekday,No,No
2699,6,2002,Friday,Weekend,No,No
2700,6,2002,Monday,Weekend,No,No
2701,6,2002,Monday,Weekday,No,No
2702,6,2002,Saturday,Weekend,No,No
2703,6,2002,Sunday,Weekend,No,No
2704,6,2002,Thursday,Weekday,No,No
2705,6,2002,Tuesday,Weekday,No,No
2706,6,2002,Wednesday,Weekday,No,No
2707,5,2002,Friday,Weekday,No,No
2708,5,2002,Friday,Weekend,No,No
2709,5,2002,Monday,Weekday,No,No
2710,5,2002,Saturday,Weekend,No,No
2711,5,2002,Sunday,Weekend,No,No
2712,5,2002,Thursday,Weekday,No,No
2713,5,2002,Tuesday,Weekday,No,No
2714,5,2002,Wednesday,Weekday,No,No
2715,4,2002,Friday,Weekday,No,No
2716,4,2002,Friday,Weekend,No,No
2717,4,2002,Monday,Weekend,No,No
2718,4,2002,Monday,Weekday,No,No
2719,4,2002,Saturday,Weekend,No,No
2720,4,2002,Sunday,Weekend,No,No
2721,4,2002,Thursday,Weekday,No,No
2722,4,2002,Tuesday,Weekday,No,No
2723,4,2002,Wednesday,Weekday,No,No
2724,3,2002,Friday,Weekday,No,No
2725,3,2002,Friday,Weekend,No,No
2726,3,2002,Monday,Weekend,No,No
2727,3,2002,Monday,Weekday,No,No
2728,3,2002,Saturday,Weekend,No,No
2729,3,2002,Sunday,Weekend,No,No
2730,3,2002,Thursday,Weekday,No,No
2731,3,2002,Tuesday,Weekday,No,No
2732,3,2002,Wednesday,Weekday,No,No
2733,2,2002,Friday,Weekday,No,No
2734,2,2002,Friday,Weekend,No,No
2735,2,2002,Monday,Weekend,No,No
2736,2,2002,Monday,Weekday,No,No
2737,2,2002,Saturday,Weekend,No,No
2738,2,2002,Sunday,Weekend,No,No
2739,2,2002,Thursday,Weekday,No,No
2740,2,2002,Tuesday,Weekday,No,No
2741,2,2002,Wednesday,Weekday,No,No
2742,1,2002,Friday,Weekday,No,No
2743,1,2002,Friday,Weekend,No,No
2744,1,2002,Monday,Weekday,No,No
2745,1,2002,Saturday,Weekend,No,No
2746,1,2002,Sunday,Weekend,No,No
2747,1,2002,Thursday,Weekday,No,No
2748,1,2002,Thursday,Weekday,Yes,No
2749,1,2002,Tuesday,Weekday,Yes,No
2750,1,2002,Tuesday,Weekday,No,No
2751,1,2002,Wednesday,Weekday,No,No
2752,1,2002,Wednesday,Weekday,Yes,No
2753,12,2001,Friday,Weekday,No,No
2754,12,2001,Friday,Weekend,No,No
2755,12,2001,Friday,Weekend,Yes,No
2756,12,2001,Monday,Weekend,No,No
2757,12,2001,Monday,Weekend,Yes,No
2758,12,2001,Monday,Weekday,No,No
2759,12,2001,Monday,Weekday,Yes,No
2760,12,2001,Saturday,Weekend,No,No
2761,12,2001,Saturday,Weekend,Yes,No
2762,12,2001,Sunday,Weekend,No,No
2763,12,2001,Sunday,Weekend,Yes,No
2764,12,2001,Thursday,Weekday,No,No
2765,12,2001,Thursday,Weekday,Yes,No
2766,12,2001,Tuesday,Weekday,No,No
2767,12,2001,Tuesday,Weekday,Yes,No
2768,12,2001,Wednesday,Weekday,No,No
2769,12,2001,Wednesday,Weekday,Yes,No
2770,11,2001,Friday,Weekday,No,No
2771,11,2001,Friday,Weekend,No,No
2772,11,2001,Monday,Weekend,No,No
2773,11,2001,Monday,Weekday,No,No
2774,11,2001,Saturday,Weekend,No,No
2775,11,2001,Sunday,Weekend,No,No
2776,11,2001,Thursday,Weekday,No,No
2777,11,2001,Tuesday,Weekday,No,No
2778,11,2001,Wednesday,Weekday,No,No
2779,10,2001,Friday,Weekday,No,No
2780,10,2001,Friday,Weekend,No,No
2781,10,2001,Monday,Weekend,No,No
2782,10,2001,Monday,Weekday,No,No
2783,10,2001,Saturday,Weekend,No,No
2784,10,2001,Sunday,Weekend,No,No
2785,10,2001,Thursday,Weekday,No,No
2786,10,2001,Tuesday,Weekday,No,No
2787,10,2001,Wednesday,Weekday,No,No
2788,9,2001,Friday,Weekday,No,No
2789,9,2001,Friday,Weekend,No,No
2790,9,2001,Monday,Weekday,No,No
2791,9,2001,Saturday,Weekend,No,No
2792,9,2001,Sunday,Weekend,No,No
2793,9,2001,Thursday,Weekday,No,No
2794,9,2001,Tuesday,Weekday,No,No
2795,9,2001,Wednesday,Weekday,No,No
2796,8,2001,Friday,Weekday,No,No
2797,8,2001,Friday,Weekend,No,No
2798,8,2001,Monday,Weekend,No,No
2799,8,2001,Monday,Weekday,No,No
2800,8,2001,Saturday,Weekend,No,No
2801,8,2001,Sunday,Weekend,No,No
2802,8,2001,Thursday,Weekday,No,No
2803,8,2001,Tuesday,Weekday,No,No
2804,8,2001,Wednesday,Weekday,No,No
2805,7,2001,Friday,Weekday,No,No
2806,7,2001,Friday,Weekend,No,No
2807,7,2001,Monday,Weekend,No,No
2808,7,2001,Monday,Weekday,No,No
2809,7,2001,Saturday,Weekend,No,No
2810,7,2001,Sunday,Weekend,No,No
2811,7,2001,Thursday,Weekday,No,No
2812,7,2001,Tuesday,Weekday,No,No
2813,7,2001,Wednesday,Weekday,No,No
2814,6,2001,Friday,Weekday,No,No
2815,6,2001,Friday,Weekend,No,No
2816,6,2001,Monday,Weekend,No,No
2817,6,2001,Monday,Weekday,No,No
2818,6,2001,Saturday,Weekend,No,No
2819,6,2001,Sunday,Weekend,No,No
2820,6,2001,Thursday,Weekday,No,No
2821,6,2001,Tuesday,Weekday,No,No
2822,6,2001,Wednesday,Weekday,No,No
2823,5,2001,Friday,Weekday,No,No
2824,5,2001,Friday,Weekend,No,No
2825,5,2001,Monday,Weekday,No,No
2826,5,2001,Saturday,Weekend,No,No
2827,5,2001,Sunday,Weekend,No,No
2828,5,2001,Thursday,Weekday,No,No
2829,5,2001,Tuesday,Weekday,No,No
2830,5,2001,Wednesday,Weekday,No,No
2831,4,2001,Friday,Weekday,No,No
2832,4,2001,Friday,Weekend,No,No
2833,4,2001,Monday,Weekend,No,No
2834,4,2001,Monday,Weekday,No,No
2835,4,2001,Saturday,Weekend,No,No
2836,4,2001,Sunday,Weekend,No,No
2837,4,2001,Thursday,Weekday,No,No
2838,4,2001,Tuesday,Weekday,No,No
2839,4,2001,Wednesday,Weekday,No,No
2840,3,2001,Friday,Weekday,No,No
2841,3,2001,Friday,Weekend,No,No
2842,3,2001,Monday,Weekday,No,No
2843,3,2001,Saturday,Weekend,No,No
2844,3,2001,Sunday,Weekend,No,No
2845,3,2001,Thursday,Weekday,No,No
2846,3,2001,Tuesday,Weekday,No,No
2847,3,2001,Wednesday,Weekday,No,No
2848,2,2001,Friday,Weekday,No,No
2849,2,2001,Friday,Weekend,No,No
2850,2,2001,Monday,Weekend,No,No
2851,2,2001,Monday,Weekday,No,No
2852,2,2001,Saturday,Weekend,No,No
2853,2,2001,Sunday,Weekend,No,No
2854,2,2001,Thursday,Weekday,No,No
2855,2,2001,Tuesday,Weekday,No,No
2856,2,2001,Wednesday,Weekday,No,No
2857,1,2001,Friday,Weekday,No,No
2858,1,2001,Friday,Weekend,No,No
2859,1,2001,Monday,Weekend,No,No
2860,1,2001,Monday,Weekend,Yes,No
2861,1,2001,Monday,Weekday,No,No
2862,1,2001,Monday,Weekday,Yes,No
2863,1,2001,Saturday,Weekend,No,No
2864,1,2001,Sunday,Weekend,No,No
2865,1,2001,Thursday,Weekday,No,No
2866,1,2001,Tuesday,Weekday,No,No
2867,1,2001,Tuesday,Weekday,Yes,No
2868,1,2001,Wednesday,Weekday,No,No
2869,1,2001,Wednesday,Weekday,Yes,No
2870,12,2000,Friday,Weekday,No,No
2871,12,2000,Friday,Weekday,Yes,No
2872,12,2000,Friday,Weekend,No,No
2873,12,2000,Monday,Weekend,No,No
2874,12,2000,Monday,Weekday,No,No
2875,12,2000,Monday,Weekday,Yes,No
2876,12,2000,Saturday,Weekend,No,No
2877,12,2000,Saturday,Weekend,Yes,No
2878,12,2000,Sunday,Weekend,No,No
2879,12,2000,Sunday,Weekend,Yes,No
2880,12,2000,Thursday,Weekday,No,No
2881,12,2000,Thursday,Weekday,Yes,No
2882,12,2000,Tuesday,Weekday,No,No
2883,12,2000,Tuesday,Weekday,Yes,No
2884,12,2000,Wednesday,Weekday,No,No
2885,12,2000,Wednesday,Weekday,Yes,No
2886,11,2000,Friday,Weekday,No,No
2887,11,2000,Friday,Weekend,No,No
2888,11,2000,Monday,Weekend,No,No
2889,11,2000,Monday,Weekday,No,No
2890,11,2000,Saturday,Weekend,No,No
2891,11,2000,Sunday,Weekend,No,No
2892,11,2000,Thursday,Weekday,No,No
2893,11,2000,Tuesday,Weekday,No,No
2894,11,2000,Wednesday,Weekday,No,No
2895,10,2000,Friday,Weekday,No,No
2896,10,2000,Friday,Weekend,No,No
2897,10,2000,Monday,Weekend,No,No
2898,10,2000,Monday,Weekday,No,No
2899,10,2000,Saturday,Weekend,No,No
2900,10,2000,Sunday,Weekend,No,No
2901,10,2000,Thursday,Weekday,No,No
2902,10,2000,Tuesday,Weekday,No,No
2903,10,2000,Wednesday,Weekday,No,No
2904,9,2000,Friday,Weekday,No,No
2905,9,2000,Friday,Weekend,No,No
2906,9,2000,Monday,Weekday,No,No
2907,9,2000,Saturday,Weekend,No,No
2908,9,2000,Sunday,Weekend,No,No
2909,9,2000,Thursday,Weekday,No,No
2910,9,2000,Tuesday,Weekday,No,No
2911,9,2000,Wednesday,Weekday,No,No
2912,8,2000,Friday,Weekday,No,No
2913,8,2000,Friday,Weekend,No,No
2914,8,2000,Monday,Weekend,No,No
2915,8,2000,Monday,Weekday,No,No
2916,8,2000,Saturday,Weekend,No,No
2917,8,2000,Sunday,Weekend,No,No
2918,8,2000,Thursday,Weekday,No,No
2919,8,2000,Tuesday,Weekday,No,No
2920,8,2000,Wednesday,Weekday,No,No
2921,7,2000,Friday,Weekday,No,No
2922,7,2000,Friday,Weekend,No,No
2923,7,2000,Monday,Weekend,No,No
2924,7,2000,Monday,Weekday,No,No
2925,7,2000,Saturday,Weekend,No,No
2926,7,2000,Sunday,Weekend,No,No
2927,7,2000,Thursday,Weekday,No,No
2928,7,2000,Tuesday,Weekday,No,No
2929,7,2000,Wednesday,Weekday,No,No
2930,6,2000,Friday,Weekday,No,No
2931,6,2000,Friday,Weekend,No,No
2932,6,2000,Monday,Weekend,No,No
2933,6,2000,Monday,Weekday,No,No
2934,6,2000,Saturday,Weekend,No,No
2935,6,2000,Sunday,Weekend,No,No
2936,6,2000,Thursday,Weekday,No,No
2937,6,2000,Tuesday,Weekday,No,No
2938,6,2000,Wednesday,Weekday,No,No
2939,5,2000,Friday,Weekday,No,No
2940,5,2000,Friday,Weekend,No,No
2941,5,2000,Monday,Weekend,No,No
2942,5,2000,Monday,Weekday,No,No
2943,5,2000,Saturday,Weekend,No,No
2944,5,2000,Sunday,Weekend,No,No
2945,5,2000,Thursday,Weekday,No,No
2946,5,2000,Tuesday,Weekday,No,No
2947,5,2000,Wednesday,Weekday,No,No
2948,4,2000,Friday,Weekday,No,No
2949,4,2000,Friday,Weekend,No,No
2950,4,2000,Monday,Weekend,No,No
2951,4,2000,Monday,Weekday,No,No
2952,4,2000,Saturday,Weekend,No,No
2953,4,2000,Sunday,Weekend,No,No
2954,4,2000,Thursday,Weekday,No,No
2955,4,2000,Tuesday,Weekday,No,No
2956,4,2000,Wednesday,Weekday,No,No
2957,3,2000,Friday,Weekday,No,No
2958,3,2000,Friday,Weekend,No,No
2959,3,2000,Monday,Weekend,No,No
2960,3,2000,Monday,Weekday,No,No
2961,3,2000,Saturday,Weekend,No,No
2962,3,2000,Sunday,Weekend,No,No
2963,3,2000,Thursday,Weekday,No,No
2964,3,2000,Tuesday,Weekday,No,No
